timestamp,P_it,post_gap_flag,GPU_Temp_Avg,GPU_Clock_Avg,Load Average ,cpus_util_cfg,cpus_util_elig,gpus_util_cfg,gpus_util_elig,memory_util_cfg,memory_util_elig,total_nodes_util_cfg,total_nodes_util_elig,hour_sin,hour_cos
2022-06-01 01:50:00+00:00,843.72003,0,47.11601467806023,1091.1122527451398,85.56,0.4601719087264878,0.4601719087264878,0.7621492445266729,0.7621492445266729,0.4893776836648165,0.4893776836648165,0.23694110391612705,0.23694110391612705,0.25881904510252074,0.9659258262890683
2022-06-01 01:55:00+00:00,843.5,0,47.07729261612029,1091.5294912574288,74.43001,0.4601102374344742,0.4601102374344742,0.7620875732346593,0.7620875732346593,0.48922890167283384,0.48922890167283384,0.23687943262411348,0.23687943262411348,0.25881904510252074,0.9659258262890683
2022-06-01 02:00:00+00:00,842.72003,0,47.09769592410457,1091.1778013958597,92.58,0.45851738359543626,0.45851738359543626,0.7604841196423064,0.7604841196423064,0.48760641670521127,0.48760641670521127,0.23527597903176073,0.23527597903176073,0.49999999999999994,0.8660254037844387
2022-06-01 02:05:00+00:00,845.4,0,47.11642588757168,1093.8102026025254,108.619995,0.4610314523589269,0.4610314523589269,0.7625192722787542,0.7625192722787542,0.489920776480111,0.489920776480111,0.23792784458834412,0.23792784458834412,0.49999999999999994,0.8660254037844387
2022-06-01 02:10:00+00:00,842.34,0,47.14730731974484,1091.8812875840867,86.79,0.45797101449275357,0.45797101449275357,0.7586648165279063,0.7586648165279063,0.48839876753777367,0.48839876753777367,0.23509096515572,0.23509096515572,0.49999999999999994,0.8660254037844387
2022-06-01 02:15:00+00:00,835.74005,0,46.929972042705835,1088.931155038045,85.54,0.46137835337650324,0.46137835337650324,0.7578630897317299,0.7578630897317299,0.4946444120027752,0.4946444120027752,0.23866790009250696,0.23866790009250696,0.49999999999999994,0.8660254037844387
2022-06-01 02:20:00+00:00,837.57996,0,46.79584074224429,1084.3178580428819,66.87,0.459254548257786,0.459254548257786,0.752713536848597,0.752713536848597,0.4917079334335492,0.4917079334335492,0.23638606228800493,0.23638606228800493,0.49999999999999994,0.8660254037844387
2022-06-01 02:25:00+00:00,841.8,0,46.925746658197696,1088.2850444659962,174.75,0.45864554424915205,0.45864554424915205,0.7550570459451126,0.7550570459451126,0.49054298199969165,0.49054298199969165,0.23126734505087881,0.23126734505087881,0.49999999999999994,0.8660254037844387
2022-06-01 02:30:00+00:00,846.05994,0,47.05787462118329,1089.9478578878047,94.91,0.457809127351218,0.457809127351218,0.7544557508479802,0.7544557508479802,0.48978654505858776,0.48978654505858776,0.230527289546716,0.230527289546716,0.49999999999999994,0.8660254037844387
2022-06-01 02:35:00+00:00,845.66,0,47.103446411972286,1085.593690102155,78.96,0.45531529448041935,0.45531529448041935,0.7518963922294172,0.7518963922294172,0.487433833448967,0.487433833448967,0.2288621646623497,0.2288621646623497,0.49999999999999994,0.8660254037844387
2022-06-01 02:40:00+00:00,841.04004,0,47.07999216052157,1087.0020017496292,75.56,0.45160232383808097,0.45160232383808097,0.749593288462152,0.749593288462152,0.4850336040423937,0.4850336040423937,0.22520654566333856,0.22520654566333856,0.49999999999999994,0.8660254037844387
2022-06-01 02:45:00+00:00,838.8,0,47.026910797228666,1090.9227561624064,72.84,0.4454787234042553,0.4454787234042553,0.7527597903176072,0.7527597903176072,0.4871840165356152,0.4871840165356152,0.2135676842429849,0.2135676842429849,0.49999999999999994,0.8660254037844387
